"","species_code","days","mass_init","mass_rem","fTreatment","fTub","sp_abrev","species","family","gf","gf_old","0LAM","0DMC","0N","0C","0HC_1","0HC_2","0CL","0LG","value_type","0HC","mRem","mInit","t","LAM","DMC","N","C","HC","CL","LG"
"14","A",84,4080,3270,"inundated","A 2","J. amabilis","Juncus_amabilis","Juncaceae","AT","G",0.152139386483157,450.972256407078,0.77926,45.282,NA,21.5534446122918,17.6841508781817,30.4854847859814,"mean",21.5534446122918,8.0925452638913,8.31385226739821,0.23013698630137,-1.17830949173589,0.921223334370638,-0.0167863179139217,0.633371215218599,0.902624392511577,0.681608323849649,-0.289804195811311
"15","A",84,4030,3510,"inundated","A 3","J. amabilis","Juncus_amabilis","Juncaceae","AT","G",0.152139386483157,450.972256407078,0.77926,45.282,NA,21.5534446122918,17.6841508781817,30.4854847859814,"mean",21.5534446122918,8.16337131645991,8.30152165494073,0.23013698630137,-1.17830949173589,0.921223334370638,-0.0167863179139217,0.633371215218599,0.902624392511577,0.681608323849649,-0.289804195811311
"16","A",168,3950,2700,"inundated","A 1","J. amabilis","Juncus_amabilis","Juncaceae","AT","G",0.152139386483157,450.972256407078,0.77926,45.282,NA,21.5534446122918,17.6841508781817,30.4854847859814,"mean",21.5534446122918,7.90100705199242,8.28147085789517,0.46027397260274,-1.17830949173589,0.921223334370638,-0.0167863179139217,0.633371215218599,0.902624392511577,0.681608323849649,-0.289804195811311
"17","A",168,3950,2530,"inundated","A 2","J. amabilis","Juncus_amabilis","Juncaceae","AT","G",0.152139386483157,450.972256407078,0.77926,45.282,NA,21.5534446122918,17.6841508781817,30.4854847859814,"mean",21.5534446122918,7.83597458172157,8.28147085789517,0.46027397260274,-1.17830949173589,0.921223334370638,-0.0167863179139217,0.633371215218599,0.902624392511577,0.681608323849649,-0.289804195811311
"18","A",168,4030,2500,"inundated","A 3","J. amabilis","Juncus_amabilis","Juncaceae","AT","G",0.152139386483157,450.972256407078,0.77926,45.282,NA,21.5534446122918,17.6841508781817,30.4854847859814,"mean",21.5534446122918,7.82404601085629,8.30152165494073,0.46027397260274,-1.17830949173589,0.921223334370638,-0.0167863179139217,0.633371215218599,0.902624392511577,0.681608323849649,-0.289804195811311
"19","A",252,4420,2200,"inundated","A 1","J. amabilis","Juncus_amabilis","Juncaceae","AT","G",0.152139386483157,450.972256407078,0.77926,45.282,NA,21.5534446122918,17.6841508781817,30.4854847859814,"mean",21.5534446122918,7.69621263934641,8.39389497507174,0.69041095890411,-1.17830949173589,0.921223334370638,-0.0167863179139217,0.633371215218599,0.902624392511577,0.681608323849649,-0.289804195811311
"20","A",252,3990,2120,"inundated","A 2","J. amabilis","Juncus_amabilis","Juncaceae","AT","G",0.152139386483157,450.972256407078,0.77926,45.282,NA,21.5534446122918,17.6841508781817,30.4854847859814,"mean",21.5534446122918,7.65917136766606,8.29154650988391,0.69041095890411,-1.17830949173589,0.921223334370638,-0.0167863179139217,0.633371215218599,0.902624392511577,0.681608323849649,-0.289804195811311
"21","A",252,4000,1860,"inundated","A 3","J. amabilis","Juncus_amabilis","Juncaceae","AT","G",0.152139386483157,450.972256407078,0.77926,45.282,NA,21.5534446122918,17.6841508781817,30.4854847859814,"mean",21.5534446122918,7.52833176670725,8.29404964010203,0.69041095890411,-1.17830949173589,0.921223334370638,-0.0167863179139217,0.633371215218599,0.902624392511577,0.681608323849649,-0.289804195811311
"22","B",0,3870,3870,"inundated","B 1","C. eragrostis","Cyperus_eragrostis","Cyperaceae","AT","G",0.418844753470615,253.473501840945,0.58545,40.458,5.72723541269181,25.3486952843375,13.0057101589514,22.9342413029772,"mean",31.0759306970293,8.26100978602383,8.26100978602383,0,-0.0557357443513421,-0.18984542898261,-0.384126501946316,-0.887523456019025,2.2405443872141,-0.145592695513601,-1.65943277576317
"23","B",0,3870,3870,"inundated","B 2","C. eragrostis","Cyperus_eragrostis","Cyperaceae","AT","G",0.418844753470615,253.473501840945,0.58545,40.458,5.72723541269181,25.3486952843375,13.0057101589514,22.9342413029772,"mean",31.0759306970293,8.26100978602383,8.26100978602383,0,-0.0557357443513421,-0.18984542898261,-0.384126501946316,-0.887523456019025,2.2405443872141,-0.145592695513601,-1.65943277576317
"24","B",0,3870,3870,"inundated","B 3","C. eragrostis","Cyperus_eragrostis","Cyperaceae","AT","G",0.418844753470615,253.473501840945,0.58545,40.458,5.72723541269181,25.3486952843375,13.0057101589514,22.9342413029772,"mean",31.0759306970293,8.26100978602383,8.26100978602383,0,-0.0557357443513421,-0.18984542898261,-0.384126501946316,-0.887523456019025,2.2405443872141,-0.145592695513601,-1.65943277576317
"25","B",14,4230,2940,"inundated","B 1","C. eragrostis","Cyperus_eragrostis","Cyperaceae","AT","G",0.418844753470615,253.473501840945,0.58545,40.458,5.72723541269181,25.3486952843375,13.0057101589514,22.9342413029772,"mean",31.0759306970293,7.98616486033273,8.34995727204032,0.0383561643835616,-0.0557357443513421,-0.18984542898261,-0.384126501946316,-0.887523456019025,2.2405443872141,-0.145592695513601,-1.65943277576317
"26","B",14,3930,2840,"inundated","B 2","C. eragrostis","Cyperus_eragrostis","Cyperaceae","AT","G",0.418844753470615,253.473501840945,0.58545,40.458,5.72723541269181,25.3486952843375,13.0057101589514,22.9342413029772,"mean",31.0759306970293,7.95155933115525,8.27639470486331,0.0383561643835616,-0.0557357443513421,-0.18984542898261,-0.384126501946316,-0.887523456019025,2.2405443872141,-0.145592695513601,-1.65943277576317
"27","B",14,4090,2910,"inundated","B 3","C. eragrostis","Cyperus_eragrostis","Cyperaceae","AT","G",0.418844753470615,253.473501840945,0.58545,40.458,5.72723541269181,25.3486952843375,13.0057101589514,22.9342413029772,"mean",31.0759306970293,7.97590836016554,8.31630024903685,0.0383561643835616,-0.0557357443513421,-0.18984542898261,-0.384126501946316,-0.887523456019025,2.2405443872141,-0.145592695513601,-1.65943277576317
"28","B",28,4010,2470,"inundated","B 1","C. eragrostis","Cyperus_eragrostis","Cyperaceae","AT","G",0.418844753470615,253.473501840945,0.58545,40.458,5.72723541269181,25.3486952843375,13.0057101589514,22.9342413029772,"mean",31.0759306970293,7.81197342962202,8.29654652030061,0.0767123287671233,-0.0557357443513421,-0.18984542898261,-0.384126501946316,-0.887523456019025,2.2405443872141,-0.145592695513601,-1.65943277576317
"29","B",28,4230,2690,"inundated","B 2","C. eragrostis","Cyperus_eragrostis","Cyperaceae","AT","G",0.418844753470615,253.473501840945,0.58545,40.458,5.72723541269181,25.3486952843375,13.0057101589514,22.9342413029772,"mean",31.0759306970293,7.89729647259588,8.34995727204032,0.0767123287671233,-0.0557357443513421,-0.18984542898261,-0.384126501946316,-0.887523456019025,2.2405443872141,-0.145592695513601,-1.65943277576317
"30","B",28,4110,2290,"inundated","B 3","C. eragrostis","Cyperus_eragrostis","Cyperaceae","AT","G",0.418844753470615,253.473501840945,0.58545,40.458,5.72723541269181,25.3486952843375,13.0057101589514,22.9342413029772,"mean",31.0759306970293,7.73630709654828,8.32117830749028,0.0767123287671233,-0.0557357443513421,-0.18984542898261,-0.384126501946316,-0.887523456019025,2.2405443872141,-0.145592695513601,-1.65943277576317
"31","B",42,4320,2800,"inundated","B 1","C. eragrostis","Cyperus_eragrostis","Cyperaceae","AT","G",0.418844753470615,253.473501840945,0.58545,40.458,5.72723541269181,25.3486952843375,13.0057101589514,22.9342413029772,"mean",31.0759306970293,7.9373746961633,8.37101068123816,0.115068493150685,-0.0557357443513421,-0.18984542898261,-0.384126501946316,-0.887523456019025,2.2405443872141,-0.145592695513601,-1.65943277576317
"32","B",42,3930,2890,"inundated","B 2","C. eragrostis","Cyperus_eragrostis","Cyperaceae","AT","G",0.418844753470615,253.473501840945,0.58545,40.458,5.72723541269181,25.3486952843375,13.0057101589514,22.9342413029772,"mean",31.0759306970293,7.96901178110648,8.27639470486331,0.115068493150685,-0.0557357443513421,-0.18984542898261,-0.384126501946316,-0.887523456019025,2.2405443872141,-0.145592695513601,-1.65943277576317
"33","B",42,4130,2560,"inundated","B 3","C. eragrostis","Cyperus_eragrostis","Cyperaceae","AT","G",0.418844753470615,253.473501840945,0.58545,40.458,5.72723541269181,25.3486952843375,13.0057101589514,22.9342413029772,"mean",31.0759306970293,7.84776253747361,8.32603268595508,0.115068493150685,-0.0557357443513421,-0.18984542898261,-0.384126501946316,-0.887523456019025,2.2405443872141,-0.145592695513601,-1.65943277576317
"34","B",84,3940,2250,"inundated","B 1","C. eragrostis","Cyperus_eragrostis","Cyperaceae","AT","G",0.418844753470615,253.473501840945,0.58545,40.458,5.72723541269181,25.3486952843375,13.0057101589514,22.9342413029772,"mean",31.0759306970293,7.71868549519847,8.27893600229198,0.23013698630137,-0.0557357443513421,-0.18984542898261,-0.384126501946316,-0.887523456019025,2.2405443872141,-0.145592695513601,-1.65943277576317
"35","B",84,4110,2360,"inundated","B 2","C. eragrostis","Cyperus_eragrostis","Cyperaceae","AT","G",0.418844753470615,253.473501840945,0.58545,40.458,5.72723541269181,25.3486952843375,13.0057101589514,22.9342413029772,"mean",31.0759306970293,7.76641689801966,8.32117830749028,0.23013698630137,-0.0557357443513421,-0.18984542898261,-0.384126501946316,-0.887523456019025,2.2405443872141,-0.145592695513601,-1.65943277576317
"36","B",84,3960,2340,"inundated","B 3","C. eragrostis","Cyperus_eragrostis","Cyperaceae","AT","G",0.418844753470615,253.473501840945,0.58545,40.458,5.72723541269181,25.3486952843375,13.0057101589514,22.9342413029772,"mean",31.0759306970293,7.75790620835175,8.28399930424853,0.23013698630137,-0.0557357443513421,-0.18984542898261,-0.384126501946316,-0.887523456019025,2.2405443872141,-0.145592695513601,-1.65943277576317
"37","B",168,3910,2010,"inundated","B 1","C. eragrostis","Cyperus_eragrostis","Cyperaceae","AT","G",0.418844753470615,253.473501840945,0.58545,40.458,5.72723541269181,25.3486952843375,13.0057101589514,22.9342413029772,"mean",31.0759306970293,7.60589000105312,8.27129265297941,0.46027397260274,-0.0557357443513421,-0.18984542898261,-0.384126501946316,-0.887523456019025,2.2405443872141,-0.145592695513601,-1.65943277576317
"38","B",168,4140,1870,"inundated","B 2","C. eragrostis","Cyperus_eragrostis","Cyperaceae","AT","G",0.418844753470615,253.473501840945,0.58545,40.458,5.72723541269181,25.3486952843375,13.0057101589514,22.9342413029772,"mean",31.0759306970293,7.53369370984863,8.32845106681936,0.46027397260274,-0.0557357443513421,-0.18984542898261,-0.384126501946316,-0.887523456019025,2.2405443872141,-0.145592695513601,-1.65943277576317
"39","B",168,3880,1450,"inundated","B 3","C. eragrostis","Cyperus_eragrostis","Cyperaceae","AT","G",0.418844753470615,253.473501840945,0.58545,40.458,5.72723541269181,25.3486952843375,13.0057101589514,22.9342413029772,"mean",31.0759306970293,7.27931883541462,8.26359043261732,0.46027397260274,-0.0557357443513421,-0.18984542898261,-0.384126501946316,-0.887523456019025,2.2405443872141,-0.145592695513601,-1.65943277576317
"40","B",252,3920,960,"inundated","B 1","C. eragrostis","Cyperus_eragrostis","Cyperaceae","AT","G",0.418844753470615,253.473501840945,0.58545,40.458,5.72723541269181,25.3486952843375,13.0057101589514,22.9342413029772,"mean",31.0759306970293,6.86693328446188,8.27384693278451,0.69041095890411,-0.0557357443513421,-0.18984542898261,-0.384126501946316,-0.887523456019025,2.2405443872141,-0.145592695513601,-1.65943277576317
"41","B",252,3920,850,"inundated","B 2","C. eragrostis","Cyperus_eragrostis","Cyperaceae","AT","G",0.418844753470615,253.473501840945,0.58545,40.458,5.72723541269181,25.3486952843375,13.0057101589514,22.9342413029772,"mean",31.0759306970293,6.74523634948436,8.27384693278451,0.69041095890411,-0.0557357443513421,-0.18984542898261,-0.384126501946316,-0.887523456019025,2.2405443872141,-0.145592695513601,-1.65943277576317
"42","B",252,3890,800,"inundated","B 3","C. eragrostis","Cyperus_eragrostis","Cyperaceae","AT","G",0.418844753470615,253.473501840945,0.58545,40.458,5.72723541269181,25.3486952843375,13.0057101589514,22.9342413029772,"mean",31.0759306970293,6.68461172766793,8.26616443661249,0.69041095890411,-0.0557357443513421,-0.18984542898261,-0.384126501946316,-0.887523456019025,2.2405443872141,-0.145592695513601,-1.65943277576317
"43","BB",0,3870,3870,"inundated","BB 1","M. ericifolia","Melaleuca_ericifolia","Myrtaceae","Tdr","T",0.220674310106925,456.115148687168,0.81639,46.652,NA,13.234266139045,7.19002609119995,46.2423712828252,"mean",13.234266139045,8.26100978602383,8.26100978602383,0,-0.766071406700902,0.943090924496233,0.0430070251265432,1.03580366410028,-0.880765576113085,-1.74112885452475,1.71515268644029
"44","BB",0,3870,3870,"inundated","BB 2","M. ericifolia","Melaleuca_ericifolia","Myrtaceae","Tdr","T",0.220674310106925,456.115148687168,0.81639,46.652,NA,13.234266139045,7.19002609119995,46.2423712828252,"mean",13.234266139045,8.26100978602383,8.26100978602383,0,-0.766071406700902,0.943090924496233,0.0430070251265432,1.03580366410028,-0.880765576113085,-1.74112885452475,1.71515268644029
"45","BB",0,3870,3870,"inundated","BB 3","M. ericifolia","Melaleuca_ericifolia","Myrtaceae","Tdr","T",0.220674310106925,456.115148687168,0.81639,46.652,NA,13.234266139045,7.19002609119995,46.2423712828252,"mean",13.234266139045,8.26100978602383,8.26100978602383,0,-0.766071406700902,0.943090924496233,0.0430070251265432,1.03580366410028,-0.880765576113085,-1.74112885452475,1.71515268644029
"46","BB",14,4090,3370,"inundated","BB 1","M. ericifolia","Melaleuca_ericifolia","Myrtaceae","Tdr","T",0.220674310106925,456.115148687168,0.81639,46.652,NA,13.234266139045,7.19002609119995,46.2423712828252,"mean",13.234266139045,8.12266802334641,8.31630024903685,0.0383561643835616,-0.766071406700902,0.943090924496233,0.0430070251265432,1.03580366410028,-0.880765576113085,-1.74112885452475,1.71515268644029
"47","BB",14,4020,3390,"inundated","BB 2","M. ericifolia","Melaleuca_ericifolia","Myrtaceae","Tdr","T",0.220674310106925,456.115148687168,0.81639,46.652,NA,13.234266139045,7.19002609119995,46.2423712828252,"mean",13.234266139045,8.12858520037449,8.29903718161307,0.0383561643835616,-0.766071406700902,0.943090924496233,0.0430070251265432,1.03580366410028,-0.880765576113085,-1.74112885452475,1.71515268644029
"48","BB",14,4250,3580,"inundated","BB 3","M. ericifolia","Melaleuca_ericifolia","Myrtaceae","Tdr","T",0.220674310106925,456.115148687168,0.81639,46.652,NA,13.234266139045,7.19002609119995,46.2423712828252,"mean",13.234266139045,8.18311807939475,8.35467426191846,0.0383561643835616,-0.766071406700902,0.943090924496233,0.0430070251265432,1.03580366410028,-0.880765576113085,-1.74112885452475,1.71515268644029
"49","BB",28,4150,3440,"inundated","BB 1","M. ericifolia","Melaleuca_ericifolia","Myrtaceae","Tdr","T",0.220674310106925,456.115148687168,0.81639,46.652,NA,13.234266139045,7.19002609119995,46.2423712828252,"mean",13.234266139045,8.14322675036744,8.33086361322474,0.0767123287671233,-0.766071406700902,0.943090924496233,0.0430070251265432,1.03580366410028,-0.880765576113085,-1.74112885452475,1.71515268644029
"50","BB",28,4430,3590,"inundated","BB 2","M. ericifolia","Melaleuca_ericifolia","Myrtaceae","Tdr","T",0.220674310106925,456.115148687168,0.81639,46.652,NA,13.234266139045,7.19002609119995,46.2423712828252,"mean",13.234266139045,8.18590748148232,8.39615486303918,0.0767123287671233,-0.766071406700902,0.943090924496233,0.0430070251265432,1.03580366410028,-0.880765576113085,-1.74112885452475,1.71515268644029
"51","BB",28,4380,3680,"inundated","BB 3","M. ericifolia","Melaleuca_ericifolia","Myrtaceae","Tdr","T",0.220674310106925,456.115148687168,0.81639,46.652,NA,13.234266139045,7.19002609119995,46.2423712828252,"mean",13.234266139045,8.21066803116298,8.38480400337049,0.0767123287671233,-0.766071406700902,0.943090924496233,0.0430070251265432,1.03580366410028,-0.880765576113085,-1.74112885452475,1.71515268644029
"52","BB",42,4090,3140,"inundated","BB 1","M. ericifolia","Melaleuca_ericifolia","Myrtaceae","Tdr","T",0.220674310106925,456.115148687168,0.81639,46.652,NA,13.234266139045,7.19002609119995,46.2423712828252,"mean",13.234266139045,8.0519780789023,8.31630024903685,0.115068493150685,-0.766071406700902,0.943090924496233,0.0430070251265432,1.03580366410028,-0.880765576113085,-1.74112885452475,1.71515268644029
"53","BB",42,4300,3590,"inundated","BB 2","M. ericifolia","Melaleuca_ericifolia","Myrtaceae","Tdr","T",0.220674310106925,456.115148687168,0.81639,46.652,NA,13.234266139045,7.19002609119995,46.2423712828252,"mean",13.234266139045,8.18590748148232,8.36637030168165,0.115068493150685,-0.766071406700902,0.943090924496233,0.0430070251265432,1.03580366410028,-0.880765576113085,-1.74112885452475,1.71515268644029
"54","BB",42,4380,3720,"inundated","BB 3","M. ericifolia","Melaleuca_ericifolia","Myrtaceae","Tdr","T",0.220674310106925,456.115148687168,0.81639,46.652,NA,13.234266139045,7.19002609119995,46.2423712828252,"mean",13.234266139045,8.22147894726719,8.38480400337049,0.115068493150685,-0.766071406700902,0.943090924496233,0.0430070251265432,1.03580366410028,-0.880765576113085,-1.74112885452475,1.71515268644029
"55","BB",84,4100,3210,"inundated","BB 1","M. ericifolia","Melaleuca_ericifolia","Myrtaceae","Tdr","T",0.220674310106925,456.115148687168,0.81639,46.652,NA,13.234266139045,7.19002609119995,46.2423712828252,"mean",13.234266139045,8.07402621612406,8.3187422526924,0.23013698630137,-0.766071406700902,0.943090924496233,0.0430070251265432,1.03580366410028,-0.880765576113085,-1.74112885452475,1.71515268644029
"56","BB",84,4020,3400,"inundated","BB 2","M. ericifolia","Melaleuca_ericifolia","Myrtaceae","Tdr","T",0.220674310106925,456.115148687168,0.81639,46.652,NA,13.234266139045,7.19002609119995,46.2423712828252,"mean",13.234266139045,8.13153071060425,8.29903718161307,0.23013698630137,-0.766071406700902,0.943090924496233,0.0430070251265432,1.03580366410028,-0.880765576113085,-1.74112885452475,1.71515268644029
"57","BB",84,4320,3600,"inundated","BB 3","M. ericifolia","Melaleuca_ericifolia","Myrtaceae","Tdr","T",0.220674310106925,456.115148687168,0.81639,46.652,NA,13.234266139045,7.19002609119995,46.2423712828252,"mean",13.234266139045,8.1886891244442,8.37101068123816,0.23013698630137,-0.766071406700902,0.943090924496233,0.0430070251265432,1.03580366410028,-0.880765576113085,-1.74112885452475,1.71515268644029
"58","BB",168,4090,2780,"inundated","BB 1","M. ericifolia","Melaleuca_ericifolia","Myrtaceae","Tdr","T",0.220674310106925,456.115148687168,0.81639,46.652,NA,13.234266139045,7.19002609119995,46.2423712828252,"mean",13.234266139045,7.93020620668468,8.31630024903685,0.46027397260274,-0.766071406700902,0.943090924496233,0.0430070251265432,1.03580366410028,-0.880765576113085,-1.74112885452475,1.71515268644029
"59","BB",168,4050,2800,"inundated","BB 2","M. ericifolia","Melaleuca_ericifolia","Myrtaceae","Tdr","T",0.220674310106925,456.115148687168,0.81639,46.652,NA,13.234266139045,7.19002609119995,46.2423712828252,"mean",13.234266139045,7.9373746961633,8.30647216010058,0.46027397260274,-0.766071406700902,0.943090924496233,0.0430070251265432,1.03580366410028,-0.880765576113085,-1.74112885452475,1.71515268644029
"60","BB",168,4160,2930,"inundated","BB 3","M. ericifolia","Melaleuca_ericifolia","Myrtaceae","Tdr","T",0.220674310106925,456.115148687168,0.81639,46.652,NA,13.234266139045,7.19002609119995,46.2423712828252,"mean",13.234266139045,7.98275770201111,8.33327035325531,0.46027397260274,-0.766071406700902,0.943090924496233,0.0430070251265432,1.03580366410028,-0.880765576113085,-1.74112885452475,1.71515268644029
"61","BB",252,4030,2120,"inundated","BB 1","M. ericifolia","Melaleuca_ericifolia","Myrtaceae","Tdr","T",0.220674310106925,456.115148687168,0.81639,46.652,NA,13.234266139045,7.19002609119995,46.2423712828252,"mean",13.234266139045,7.65917136766606,8.30152165494073,0.69041095890411,-0.766071406700902,0.943090924496233,0.0430070251265432,1.03580366410028,-0.880765576113085,-1.74112885452475,1.71515268644029
"62","BB",252,4110,3270,"inundated","BB 3","M. ericifolia","Melaleuca_ericifolia","Myrtaceae","Tdr","T",0.220674310106925,456.115148687168,0.81639,46.652,NA,13.234266139045,7.19002609119995,46.2423712828252,"mean",13.234266139045,8.0925452638913,8.32117830749028,0.69041095890411,-0.766071406700902,0.943090924496233,0.0430070251265432,1.03580366410028,-0.880765576113085,-1.74112885452475,1.71515268644029
"63","BB",252,4110,2160,"inundated","BB 3","M. ericifolia","Melaleuca_ericifolia","Myrtaceae","Tdr","T",0.220674310106925,456.115148687168,0.81639,46.652,NA,13.234266139045,7.19002609119995,46.2423712828252,"mean",13.234266139045,7.67786350067821,8.32117830749028,0.69041095890411,-0.766071406700902,0.943090924496233,0.0430070251265432,1.03580366410028,-0.880765576113085,-1.74112885452475,1.71515268644029
"64","C",0,3870,3870,"inundated","C 1","C. appressa","Carex_appressa","Cyperaceae","Tda","G",0.259127435182722,395.987484522958,0.50178,42.335,NA,20.5627663535972,20.0321040561923,27.6840798909037,"mean",20.5627663535972,8.26100978602383,8.26100978602383,0,-0.588011996298785,0.67048029375255,-0.582231312489912,-0.275227339609066,0.730570844340165,1.01721390558682,-0.753661225213278
"65","C",0,3870,3870,"inundated","C 2","C. appressa","Carex_appressa","Cyperaceae","Tda","G",0.259127435182722,395.987484522958,0.50178,42.335,NA,20.5627663535972,20.0321040561923,27.6840798909037,"mean",20.5627663535972,8.26100978602383,8.26100978602383,0,-0.588011996298785,0.67048029375255,-0.582231312489912,-0.275227339609066,0.730570844340165,1.01721390558682,-0.753661225213278
"66","C",0,3870,3870,"inundated","C 3","C. appressa","Carex_appressa","Cyperaceae","Tda","G",0.259127435182722,395.987484522958,0.50178,42.335,NA,20.5627663535972,20.0321040561923,27.6840798909037,"mean",20.5627663535972,8.26100978602383,8.26100978602383,0,-0.588011996298785,0.67048029375255,-0.582231312489912,-0.275227339609066,0.730570844340165,1.01721390558682,-0.753661225213278
"67","C",14,4040,3290,"inundated","C 1","C. appressa","Carex_appressa","Cyperaceae","Tda","G",0.259127435182722,395.987484522958,0.50178,42.335,NA,20.5627663535972,20.0321040561923,27.6840798909037,"mean",20.5627663535972,8.09864284375942,8.3039999709552,0.0383561643835616,-0.588011996298785,0.67048029375255,-0.582231312489912,-0.275227339609066,0.730570844340165,1.01721390558682,-0.753661225213278
